Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MX000011009,71,1954,-0.24,-0.28,-0.17,0.64,0.26,-0.1,-0.17,-0.86,-0.72,0.72,-0.44,-0.35
MX000011009,71,1955,-0.24,-0.28,-0.17,-0.39,-1.34,-1.16,0.51,-0.24,0.57,1.65,0.91,-0.35
MX000011009,71,1956,-0.24,-0.28,-0.17,1.33,-0.35,0.18,0.65,-0.84,-1.93,-1.23,-0.19,-0.26
MX000011009,71,1957,-0.08,0.74,-0.17,-0.39,-0.67,-0.81,-0.81,0.3,-0.09,0.68,-0.31,0.37
MX000011009,71,1958,1.78,-0.28,0.25,-0.34,0.52,1.09,-0.22,-0.17,1.52,1.1,1.58,-0.16
MX000011009,71,1959,0.2,0.36,-0.17,2.04,-0.83,1.13,-0.18,0.18,0.59,1.67,-0.48,-0.35
MX000011009,71,1960,0.37,-0.28,-0.17,-0.39,-0.04,-1.35,-0.6,2.09,-0.85,0.01,-0.48,1.1
MX000011009,71,1961,1.12,0.58,0.1,0.22,-0.11,1.47,-1.77,-1.76,0.17,-1.23,-0.48,-0.35
MX000011009,71,1962,-0.24,-0.28,-0.17,-0.26,-0.43,1.31,-0.07,-0.18,0.04,0.34,0.27,0.79
MX000011009,71,1963,-0.24,0.03,0.95,1.19,0.62,1.39,0.62,-0.19,-0.1,0.5,-0.35,1.26
MX000011009,71,1964,1.49,0.61,0.86,-0.04,1.14,1.64,-0.35,0.06,0.6,-0.28,1.29,0.79
MX000011009,71,1965,0.42,1.16,-0.17,0.08,0.8,-0.81,0.02,1.42,0.4,0.75,0.32,0.33
MX000011009,71,1966,1.04,1.08,0.96,0.94,0.04,-0.38,1.45,1.71,-2.01,2.07,-0.48,0.43
MX000011009,71,1967,1,-0.28,1.35,1.8,0.52,-0.29,-0.83,-0.07,0.16,0.97,-0.19,-0.16
MX000011009,71,1968,-0.24,0.95,1.15,0.68,1.3,0.24,-0.42,-2.18,-0.49,-0.1,-0.35,0.12
MX000011009,71,1969,0.17,-0.28,0.17,-0.32,-1.23,-0.23,-1,0.59,-0.88,-0.6,-0.21,0.1
MX000011009,71,1970,-0.24,0.56,-0.17,-0.39,0.04,1.14,0.75,0.9,1.38,-0.85,-0.16,-0.35
MX000011009,71,1971,-0.14,-0.28,0.86,-0.39,0.62,1.71,-0.98,0.01,2.03,-0.77,-0.09,1.71
MX000011009,71,1972,-0.11,-0.28,0.2,0.37,1.1,0.24,0.21,-1.51,0.28,0.66,1.44,0.23
MX000011009,71,1973,-0.24,0.68,-0.17,0.51,0.38,1.28,0.58,1.71,-0.04,0.75,-0.48,-0.35
MX000011009,71,1974,-0.24,0.74,1.33,0.88,0.21,-0.33,-0.13,-0.4,0.17,-0.89,0.48,1.52
MX000011009,71,1975,0.99,0.03,-0.17,-0.39,-0.45,0.77,0.86,1.47,-0.67,-0.62,-0.21,-0.07
MX000011009,71,1976,-0.06,0.36,0.14,0.44,-0.21,-1.29,2.87,-0.51,1.02,2.01,1.39,0.92
MX000011009,71,1977,-0.14,-0.28,-0.17,1.98,0.94,-0.05,0.07,0.29,-0.32,-0.65,-0.33,0.18
MX000011009,71,1978,0.27,1.07,1.13,-0.07,0.33,0.74,-0.32,-0.64,-0.59,1.96,-0.14,-0.35
MX000011009,71,1979,-0.24,0.89,-0.17,-0.35,-1.25,-0.68,0.49,0.23,0.9,-1.23,-0.14,1.93
MX000011009,71,1980,2.31,0.84,-0.17,0.3,-0.74,-1.01,-1.1,1.41,-0.03,-0.02,0.68,0.49
MX000011009,71,1981,1.74,1.22,1.76,1.64,0.76,0.75,-0.29,-0.51,-1.18,1.41,-0.48,0.96
MX000011009,71,1982,-0.24,1.04,0.44,1.33,1.93,-1.86,0.42,-1.43,-0.32,0.05,0.73,1.87
MX000011009,71,1983,1.21,-0.28,0.92,-0.39,0.11,-1.05,1.32,0.75,0.8,0.42,2.05,-0.07
MX000011009,71,1984,1.12,1.25,-0.17,-0.39,1.11,-0.76,1.27,-0.44,-0.99,-0.76,-0.48,0.1
MX000011009,71,1985,-0.24,0.18,-0.17,0.62,0.48,1.47,-0.41,-0.96,-0.55,0.12,1.47,0.61
MX000011009,71,1986,-0.24,0.65,-0.17,1.09,0.13,1.37,-0.39,-0.97,-0.55,0.12,1.47,-0.35
MX000011009,71,1987,-0.17,-0.28,0.82,0.21,0.15,-0.17,-0.65,-0.22,-0.27,-1.23,0.15,-0.35
MX000011009,71,1988,0.36,-0.28,1.37,-0.1,-1.32,0.22,0.93,0.48,-1.26,-1.1,-0.27,-0.35
MX000011009,71,1989,-0.24,-0.28,-0.17,1.17,-0.14,-0.68,-0.09,0.72,0.11,-0.95,0.54,1.21
MX000011009,71,1990,0.41,1.21,0.76,-0.35,1.63,-0.03,0.59,-0.27,1.1,0.67,-0.48,0.33
MX000011009,71,1991,-0.24,0.4,-0.17,-0.39,-0.59,1.16,1.9,-1.11,0.98,-0.69,-0.02,0.41
MX000011009,71,1992,1.91,1.41,0.37,-0.27,1.43,-0.88,-0.3,0.98,0.31,0.41,1.44,-0.35
MX000011009,71,1993,0.07,-0.28,-0.17,-0.13,-0.82,-0.14,-0.11,-0.7,0.7,0.05,0.63,-0.35
MX000011009,71,1994,-0.11,-0.28,-0.1,0.38,0.05,1.74,-1.3,1.04,-0.68,-0.52,-0.48,-0.35
MX000011009,71,1995,-0.24,-0.28,-0.17,-0.39,-1.34,-2.04,-2.09,-2.4,-2.17,-1.23,-0.48,-0.35
MX000011009,71,1996,-0.24,-0.28,0.37,-0.39,-0.74,-0.54,-0.33,1.08,1.2,-0.04,0.4,0.55
MX000011009,71,1997,-0.24,0.18,1.36,1.91,0.04,-0.36,0.24,-0.55,-0.82,0.19,0.23,-0.35
MX000011009,71,1998,-0.17,-0.28,0.06,-0.39,-1.34,0,-0.09,0.43,1.01,0.84,0.57,-0.35
MX000011009,71,1999,-0.24,-0.28,-0.17,-0.39,-0.95,-0.75,0.24,-1.07,-1.45,-1.04,-0.48,0.51
MX000011009,71,2000,-0.24,-0.28,0.06,-0.39,1.29,-0.69,-1.57,-1.51,-0.45,-1.18,-0.48,-0.35
MX000011009,71,2001,0.34,0.03,-0.17,0.06,-1.25,1.64,0.23,1.83,-0.72,0.87,0.21,0.06
MX000011009,71,2002,1.32,1.16,-0.17,-0.21,-0.73,0.45,1.05,-0.61,0.46,0.43,2.01,-0.35
MX000011009,71,2003,0.88,-0.28,-0.17,-0.39,0.12,-0.32,0.77,1.7,2.61,0.58,-0.44,-0.35
MX000011009,71,2004,1.21,-0.28,0.63,0.52,1.88,0.62,-1.01,-0.28,1.94,0.58,-0.44,0.12
MX000011009,71,2005,0.12,0.66,1.25,-0.39,-1.34,-2.13,0.48,0.26,-2.02,0.19,0.08,-0.35
MX000011009,71,2006,0.98,-0.28,0.59,0.78,2.16,-0.45,0.26,0.88,0.02,1.69,0.67,0.8
MX000011009,71,2007,0.51,1.38,-0.17,-0.24,-0.31,0.81,1.57,0.68,-0.74,-0.57,0.48,-0.26
MX000011009,71,2008,-0.24,0.26,-0.17,0.7,0.32,0.77,1.38,0.9,-0.09,0.01,-0.48,-0.35
MX000011009,71,2009,-0.14,-0.28,-0.1,-0.31,-0.32,0.2,-0.68,-0.57,0.71,1.06,-0.46,0.92
MX000011009,71,2010,1.44,2.82,0.2,-0.13,-1.28,0.5,0.96,-0.58,-0.06,-1.22,-0.48,-0.35
MX000011009,71,2011,0.36,0.03,-0.17,0.64,-0.85,-0.69,-1.54,0.32,0.2,0.06,-0.48,-0.35
MX000011009,71,2012,0.29,2.03,0.82,-0.37,-1.2,-0.86,1.18,-0.12,0.47,-0.98,0.5,0.35
MX000011009,71,2013,0.44,-0.28,0.06,-0.32,-0.24,-0.33,1.26,-0.84,1.28,-0.74,-0.02,1.61
MX000011009,71,2014,-0.24,-0.28,0.17,0.46,1.27,1.28,-1.83,-1.28,-1.79,0.12,0.44,0.39
MX000011009,71,2015,0.49,1.09,2.92,1.13,1.23,-0.33,-2.17,0.37,1.17,0.49,-0.48,1.26
MX000011009,71,2016,0.12,-0.28,1.4,-0.27,-0.32,-0.32,0.01,0.17,-0.34,-0.88,0.77,-0.35
MX000011009,71,2017,0.2,-0.28,0.94,-0.39,0.5,-0.91,1.02,-0.63,0.45,-0.43,-0.48,-0.35
MX000011009,71,2018,-0.24,1.07,-0.17,-0.02,1.03,2.2,0.6,1.07,1.2,-99.99,-99.99,-99.99
MX000011024,71,1942,-0.62,1.12,-0.32,-0.86,-0.93,-0.04,-0.1,-1.23,-0.03,0.12,0.73,0.34
MX000011024,71,1943,0.05,-0.49,-0.32,0.36,-0.96,0.21,-1.15,0.8,1.28,-0.95,1.36,0.88
MX000011024,71,1944,0.65,-0.49,0.62,-0.86,-0.1,-1.51,0.28,0.51,1.76,-0.3,0.66,-0.48
MX000011024,71,1945,0.47,-0.49,0.47,-0.05,-0.28,-1.03,0.27,0.03,-0.75,-1.07,0.18,0.7
MX000011024,71,1946,0.2,0.65,-0.32,1.8,-0.04,-0.05,0.38,0.23,-1.38,0.8,1.14,0.71
MX000011024,71,1947,1.46,-0.49,-0.32,1.31,1.61,0.18,-3.72,1.48,0.14,-0.93,1.14,2.22
MX000011024,71,1948,1.8,0.71,0.81,0.71,0.28,1.19,0.12,-0.92,0.95,0.35,-0.16,-0.48
MX000011024,71,1949,-0.62,-0.49,-0.32,-0.86,-0.11,0.34,0.26,-0.9,0.04,-0.44,-0.75,0.07
MX000011024,71,1950,-0.62,-0.49,0.17,0.21,0.21,0.5,0.85,-1.58,-0.49,-1.29,-0.75,-0.4
MX000011024,71,1951,-0.62,-0.49,0.43,-0.23,0.39,0.86,-0.22,0.38,0.35,-0.48,0.2,-0.48
MX000011024,71,1952,0.5,0.19,-0.32,1.73,0.49,1.49,-2.18,-0.5,0.37,-1.39,0.63,0
MX000011024,71,1953,-0.62,0.49,1.04,0.31,-1.58,-0.15,-1.36,-0.42,0.85,-0.08,2.25,1.89
MX000011024,71,1954,-0.62,-0.49,-0.32,1.93,1.11,0.72,-0.2,-0.97,-0.54,1.28,-0.04,-0.48
MX000011024,71,1955,-0.62,-0.49,0.26,-0.86,-0.51,1.04,1.02,0.27,0.37,0,0.72,-0.4
MX000011024,71,1956,-0.62,-0.49,-0.32,1.43,0.37,-0.52,-1.22,0.7,-2.08,-0.76,0.64,-0.25
MX000011024,71,1957,-0.62,-0.49,-0.32,-0.86,-0.38,-0.84,-3.72,-1.81,-0.01,-0.28,-0.66,-0.48
MX000011024,71,1958,1.52,0.34,-0.32,-0.86,1.04,0.53,0.1,-0.59,0.61,1.12,1.77,0.67
MX000011024,71,1959,-0.62,-0.04,-0.32,2.28,-0.57,0.54,-0.31,-0.51,0.11,1.54,-0.75,-0.36
MX000011024,71,1960,0.52,-0.49,-0.32,0.54,-1.15,-1.42,-0.87,1.47,-1,0.33,-0.75,0.54
MX000011024,71,1961,0.87,0.07,0.17,2.24,-0.79,-0.16,-3.72,-1.47,-1.25,-0.95,0.16,-0.48
MX000011024,71,1962,-0.62,-0.49,-0.32,0.34,0.23,0.35,-2.05,-0.39,-0.01,0.85,0.03,0.14
MX000011024,71,1963,-0.62,-0.49,0.65,0.74,0.08,0.34,0.43,-0.34,-0.76,-0.35,0.25,1.78
MX000011024,71,1964,1.3,-0.49,0.38,-0.1,1.34,-0.04,-0.21,-1.17,2.28,2.46,0.44,0.98
MX000011024,71,1965,0.3,0.82,-0.32,0,-0.45,-0.94,-0.49,0.2,0.26,1.46,-0.75,1.2
MX000011024,71,1966,1.1,1.33,-0.32,-0.86,-1.58,-1.86,-0.31,0.9,-1.04,-1.4,-0.75,0.48
MX000011024,71,1967,0.33,0.63,1.99,0,0.57,0.42,-0.37,0.8,0.87,1.25,0.12,-0.08
MX000011024,71,1968,-0.62,1.01,0.93,0.76,0.04,0.04,-0.13,-0.56,0.27,-0.38,0.32,0.54
MX000011024,71,1969,0.38,0.27,0.22,0.17,-0.68,1.53,-1.02,1.65,-1.06,1.09,0.25,0.12
MX000011024,71,1970,-0.62,0.79,0.54,-0.86,-1.04,0.81,-0.31,0.25,1.97,-0.97,1.04,-0.48
MX000011024,71,1971,0.32,-0.49,0.78,-0.61,1.53,1.85,-0.52,1.22,1.99,0.83,0.78,0.95
MX000011024,71,1972,0.22,-0.49,0.41,0.23,1.23,-0.26,-0.78,-1.66,0.49,0.58,0.12,-0.03
MX000011024,71,1973,-0.16,0.91,-0.32,1.04,-0.17,0.28,0.58,1.26,0.21,0.13,-0.75,-0.48
MX000011024,71,1974,-0.62,-0.49,0.22,0.83,-0.96,-1.08,0.57,0.94,0.22,-1.13,-0.75,1.15
MX000011024,71,1975,1.18,-0.49,-0.32,-0.86,0.73,0.4,1.2,1.5,-1.78,-0.37,-0.16,-0.48
MX000011024,71,1976,-0.62,-0.49,0.7,-0.02,0.17,-1.3,2.58,-1.17,1.28,1.05,1.28,0.34
MX000011024,71,1977,0.62,-0.49,-0.01,0.76,0.35,0.44,-1.3,0.88,-0.21,0.16,0.03,0.02
MX000011024,71,1978,-0.62,1.09,0.47,-0.52,0.27,-0.05,-0.57,0.21,1.87,0.93,-0.66,0.48
MX000011024,71,1979,-0.16,1.21,0.87,-0.4,-0.7,-0.69,0.85,-0.93,-0.91,-1.4,-0.16,2.21
MX000011024,71,1980,2.22,1.13,-0.32,0.51,-0.56,-0.53,-0.96,0.38,-0.04,0.42,1.2,1.84
MX000011024,71,1981,0.57,1.12,0.85,1.02,-1.17,-1.94,0.45,-0.59,-1.57,2.08,-0.75,0.62
MX000011024,71,1982,-0.62,0.71,-0.32,0.96,0.38,-1.45,0.4,-0.8,-1.22,0.16,1.63,1.73
MX000011024,71,1983,0.95,0.51,0.62,-0.86,1.37,-0.8,0.81,0.19,1.34,-0.95,2.04,-0.1
MX000011024,71,1984,0.8,0.72,-0.32,-0.86,-0.17,1.07,0.13,-0.11,-0.67,-1.11,-0.75,0.45
MX000011024,71,1985,-0.62,0.58,-0.32,0.36,1.28,1.68,-0.04,-0.66,-0.83,0.05,0.87,-0.48
MX000011024,71,1986,-0.62,0.56,-0.32,0.23,0.44,2.03,-0.11,-1.43,-0.08,0.18,1.01,-0.48
MX000011024,71,1987,0.46,0.53,0.17,0.97,-0.3,-0.62,0.77,-1.3,0.18,-1.4,-0.75,-0.44
MX000011024,71,1988,0.71,-0.49,1.72,0.36,-1,-0.75,0.61,1.67,-1.07,-0.57,-0.07,-0.48
MX000011024,71,1989,-0.62,-0.49,-0.32,0.03,-1.31,-0.11,-0.14,1.36,-1.29,-0.61,0.64,1.1
MX000011024,71,1990,0.51,0.73,1.38,0.36,0.93,0.17,0.74,1.17,0.41,0.78,-0.75,-0.48
MX000011024,71,1991,0.12,0.54,-0.32,-0.86,-0.67,0.74,2.41,-2.09,0.6,-0.32,0.51,0.56
MX000011024,71,1992,2.57,1.18,0.35,0.46,1.97,-0.62,1.45,-0.47,-0.66,0.58,0.63,0.72
MX000011024,71,1993,0.55,-0.49,-0.32,0.11,-1.24,1.29,0.95,-1.06,-0.35,-0.42,-0.75,-0.48
MX000011024,71,1994,-0.3,-0.49,-0.32,0.62,-0.31,1.31,-1.43,0.19,0.43,-0.04,-0.75,-0.48
MX000011024,71,1995,-0.3,0.53,-0.32,-0.86,2.1,-0.06,-0.25,1.18,-2.04,0.11,0.7,0.85
MX000011024,71,1996,-0.62,-0.49,-0.32,-0.35,-0.32,-1.14,-0.72,0.17,1,-0.24,-0.75,-0.4
MX000011024,71,1997,-0.62,0.91,1.6,1.61,0.2,0.13,0.5,-0.41,-1.11,1.13,0.45,-0.29
MX000011024,71,1998,-0.62,-0.49,-0.32,-0.86,-1.29,-0.13,-0.61,0.77,0.97,0.28,0.35,-0.48
MX000011024,71,1999,-0.62,-0.49,0.53,-0.86,-0.19,-0.91,0.14,-1.23,-0.81,-0.68,-0.75,-0.22
MX000011024,71,2000,-0.62,-0.49,-0.32,-0.86,1.51,1.22,-1.04,-0.22,0.45,-1.09,-0.75,-0.25
MX000011024,71,2001,-0.62,0.48,0.91,0.97,1.19,0.43,0.06,0.63,0.48,0.22,-0.07,-0.36
MX000011024,71,2002,0.98,1.34,0.54,-0.86,0.93,-0.59,0.06,0.29,1.52,-0.43,2.1,-0.4
MX000011024,71,2003,0.92,-0.49,-0.32,-0.86,-0.59,0.56,1.83,0.79,1.09,0.14,-0.75,-0.48
MX000011024,71,2004,1.5,-0.49,1.75,-0.86,-0.23,1.56,0.01,0.89,1.33,0.19,-0.75,0.36
MX000011024,71,2005,0.64,1.12,1.35,-0.86,-1.34,-2.05,0.58,-1.04,-0.76,-1.35,-0.75,-0.48
MX000011024,71,2006,1.08,-0.49,-0.32,-0.86,1.08,-1.13,-0.42,0.48,0.33,1.44,0.35,0.71
MX000011024,71,2007,0.9,1.13,-0.32,0.96,0.04,-0.37,1.3,-0.62,-1.06,-0.94,0.8,-0.19
MX000011024,71,2008,-0.62,0.14,-0.32,-0.86,-1.07,0.27,0.86,2.23,-0.98,-1.29,-0.75,-0.48
MX000011024,71,2009,0.26,-0.49,1.03,0.59,0.33,0.67,-0.34,-0.91,0.13,-0.41,-0.75,1.02
MX000011024,71,2010,1.64,3.04,-0.32,0.78,-0.16,-0.75,0.43,0.12,0.67,-1.4,-0.75,-0.48
MX000011024,71,2011,-0.62,-0.49,-0.32,0.15,-1.4,-0.94,-0.25,-0.17,-0.16,0.11,-0.75,-0.1
MX000011024,71,2012,0.49,1.86,-0.01,-0.35,-0.91,-1.15,1.09,-0.05,-0.8,-0.47,1.11,0.05
MX000011024,71,2013,0.76,-0.49,-0.32,-0.86,0.1,-1.02,1.46,-0.78,0.63,1.01,0.37,1.41
MX000011024,71,2014,0.01,-0.49,0.74,0.25,1.37,0.32,0.39,0.4,0.2,1.35,0.73,0.32
MX000011024,71,2015,0.09,0.6,2.45,0.39,1.6,1.64,0.41,0.83,0.01,0.48,-0.04,1.13
MX000011024,71,2016,0.46,0.27,0.81,-0.19,0.27,-0.17,0.81,1.29,-0.21,0.49,0.23,-0.1
MX000011024,71,2017,-0.62,0.14,1.13,0.07,-0.26,0.24,0.04,-1,0.57,-1.31,-0.75,-0.48
MX000011024,71,2018,0.6,0.6,-0.32,0.26,-0.11,3.7,-2.87,1.02,1.15,-99.99,-99.99,-99.99
MX000011028,71,1921,-0.32,-0.17,0.09,0.46,-0.8,-0.57,0.83,0.83,-0.65,1,-0.23,-0.39
MX000011028,71,1922,-0.32,-0.17,0.09,0.8,-0.59,0,-0.69,-0.39,1.2,-0.76,-0.07,-0.39
MX000011028,71,1923,-0.32,1.29,1.16,-0.49,-0.08,-0.12,-0.06,-0.4,0.34,1.2,0.54,-0.39
MX000011028,71,1924,-0.32,-0.17,0.09,0.04,0.12,0.41,-0.27,-0.38,-0.41,-1.19,-0.23,0.6
MX000011028,71,1925,-0.32,-0.17,1.08,0.17,-0.69,-0.67,-1.6,-1.05,1.11,0.1,1.31,3.41
MX000011028,71,1926,0.15,-0.17,0.09,0.17,-0.42,1.73,0,0.8,1.81,-0.4,-0.23,-0.07
MX000011028,71,1927,-0.32,-0.17,0.09,0.79,0.42,1.44,-0.8,0.65,2.03,0.12,-0.23,0.93
MX000011028,71,1928,0.52,-0.17,0.88,0.81,1.52,-1.29,1.05,-0.2,1.01,-0.82,1.78,-0.39
MX000011028,71,1929,1.13,-0.17,0.09,-0.49,0.01,-0.4,1.96,0.3,-0.38,-1.19,1.73,-0.39
MX000011028,71,1930,0.2,-0.17,0.09,0.44,0.08,0.71,0.07,-0.68,-0.98,2.61,2.16,-0.07
MX000011028,71,1931,1.85,1.5,0.09,-0.49,-0.42,-0.04,0.72,1.97,0.17,-1.22,-0.23,0.51
MX000011028,71,1932,-0.32,-0.17,0.6,-0.49,-1.23,-1.14,0.75,-0.57,0.18,-0.68,-0.23,0.59
MX000011028,71,1933,0.74,0.94,0.52,-0.49,-1.23,-1.39,1.12,1.83,1.31,0.21,-0.23,-0.39
MX000011028,71,1934,0.72,-0.17,0.09,0.04,1.08,-1.16,-0.54,1.44,0.7,-1.03,-0.23,-0.07
MX000011028,71,1935,-0.32,1.14,1.03,-0.29,-0.85,3.49,0.99,0,1.77,-1.13,0.95,-0.39
MX000011028,71,1936,-0.06,-0.17,0.92,0.59,-0.76,-1.64,0.65,0.26,0.98,1.48,1.72,-0.39
MX000011028,71,1937,-0.32,-0.17,1.1,0.46,-0.19,-0.73,0.69,1.21,0.93,-0.93,-0.23,1.81
MX000011028,71,1938,-0.32,-0.17,0.64,-0.29,-1.06,0.06,1.46,-1.65,-0.88,-1.04,0.03,-0.39
MX000011028,71,1939,0.39,-0.17,0.09,0.17,-0.63,-1,0.29,1.32,0.75,1.72,-0.23,0.1
MX000011028,71,1940,0.69,-0.17,1.38,-0.49,-0.59,0.01,0.62,-0.76,-0.8,-1.22,0.77,0.55
MX000011028,71,1941,0.84,1.24,1.4,1.15,-0.71,3.22,1.15,1.35,0.65,2.03,1.48,0.96
MX000011028,71,1942,-0.32,1.2,0.09,-0.49,-1.02,0.4,0.07,1.1,-0.23,-0.03,0.79,-0.39
MX000011028,71,1943,-0.32,-0.17,0.09,-0.37,0.28,0.58,-2.03,1.08,1.04,-0.3,0.03,1.73
MX000011028,71,1944,0.66,-0.17,0.76,-0.49,-0.14,-1,0.31,0.22,0.28,-0.86,1.07,-0.39
MX000011028,71,1945,-0.32,-0.17,1.18,0.51,-0.32,-1.04,-0.18,-0.83,-0.39,-0.85,0.7,0.28
MX000011028,71,1946,0.51,-0.17,0.09,0.97,-0.73,0.74,0.14,-0.2,0.69,1.04,1.73,0.93
MX000011028,71,1947,1.19,-0.17,0.09,0.54,1.63,1.76,-3.6,0.65,0.46,0.28,0.99,1.97
MX000011028,71,1948,1.62,1.06,0.6,0.55,1.01,0.99,0.29,-1.16,-0.65,-0.43,1.5,-0.39
MX000011028,71,1949,-0.32,0.75,0.09,-0.49,-0.05,1.03,0.92,-1.99,-0.13,-0.83,-0.23,-0.39
MX000011028,71,1950,-0.32,-0.17,0.09,0.58,0.91,0.3,1.24,-1.73,-0.63,-1.18,-0.23,-0.39
MX000011028,71,1951,-0.32,-0.17,0.09,0.66,-0.12,0.68,-0.72,-0.24,0.86,-0.6,-0.23,-0.39
MX000011028,71,1952,0.7,-0.17,0.09,1.25,0.77,0.19,-1.26,0.94,0,-1.22,1.34,0.1
MX000011028,71,1953,-0.32,-0.17,1.22,-0.49,-0.12,-0.03,-1.14,0.7,-0.1,0.28,2.48,1.37
MX000011028,71,1954,-0.32,-0.17,0.09,-0.09,0.88,0.62,-0.83,0.09,0.51,1.38,-0.23,-0.39
MX000011028,71,1955,-0.32,-0.17,0.09,-0.49,-0.41,0.66,1.16,-0.24,1.15,0.66,1.13,-0.17
MX000011028,71,1956,-0.32,-0.17,1.14,0.68,1.68,-0.45,0.44,-0.31,-1.13,-0.09,0.39,0.39
MX000011028,71,1957,-0.32,-0.17,0.09,-0.49,0.06,-0.45,-2.71,-0.97,-0.38,-0.28,-0.23,-0.39
MX000011028,71,1958,1.77,-0.17,0.09,-0.49,-0.17,0.55,-0.88,1.01,1.63,1.42,1.81,1.64
MX000011028,71,1959,0.27,1.03,0.09,2.81,-0.68,1.58,-1.1,1.16,0.75,0.65,-0.23,-0.39
MX000011028,71,1960,0.27,-0.17,0.09,1.02,-0.02,-1.97,0.02,2.05,-0.33,-0.43,-0.23,0.57
MX000011028,71,1961,0.83,-0.17,0.84,0.49,-0.32,-0.72,-1.18,-0.54,-1.36,-1.16,0.09,-0.39
MX000011028,71,1962,-0.32,0.84,0.09,0.07,-1.07,1.54,-0.38,-0.63,1.03,0.38,-0.23,0.15
MX000011028,71,1963,-0.32,-0.17,2.24,-0.49,-0.37,0.66,1.74,0.22,-0.53,1.05,-0.23,1.95
MX000011028,71,1964,1.67,-0.17,0.09,0.07,0.75,0.67,-0.3,-0.82,1.93,-0.64,0.57,0.55
MX000011028,71,1965,0.45,1.18,0.09,-0.18,0.66,-1.56,1.24,1.49,1.25,1.4,0.34,0.05
MX000011028,71,1966,0.83,1.02,1.36,1.01,0.79,-0.5,-0.07,0.72,-1.66,1.46,-0.23,0.1
MX000011028,71,1967,1.54,0.7,0.81,0.82,-0.06,0.21,-0.35,1.92,1.51,1.92,0.77,0.39
MX000011028,71,1968,0.12,1.27,1.92,0.87,0.44,-0.56,0.41,-1.73,0.86,-0.83,0.81,0.28
MX000011028,71,1969,0.12,-0.17,0.48,-0.49,-1.1,-0.6,1.18,-0.69,-0.74,-0.63,-0.23,-0.39
MX000011028,71,1970,0.64,0.77,0.09,-0.49,-0.8,0.09,-0.12,0.56,1.28,-1.17,0.14,-0.39
MX000011028,71,1971,0.12,-0.17,0.68,-0.49,1.38,2.08,0.17,0.26,1.98,-0.13,1.37,0.22
MX000011028,71,1972,-0.32,-0.17,0.09,0.86,0.92,-0.84,-0.32,-1.82,-0.7,0.02,1.17,0.37
MX000011028,71,1973,-0.32,0.77,0.09,1.88,0.08,0.96,1.08,1.76,0.07,0.89,-0.23,0.1
MX000011028,71,1974,0.52,0.61,0.85,0.58,1.06,0.45,0.4,-0.94,0.01,-1.09,-0.23,0.75
MX000011028,71,1975,0.65,-0.17,0.09,-0.49,0.56,0.77,0.18,1.21,-1.23,-1.18,-0.23,-0.39
MX000011028,71,1976,-0.32,-0.17,0.09,1.04,0.68,-1.07,2.39,-0.79,0.7,-0.09,0.14,0.64
MX000011028,71,1977,0.2,-0.17,0.84,1.29,-0.05,0.7,0.71,0.84,-0.76,-0.24,0.16,0.18
MX000011028,71,1978,-0.32,1.33,0.48,-0.49,0.97,-0.31,0.23,-0.29,1.46,2.07,-0.23,1.3
MX000011028,71,1979,-0.32,1.38,0.09,-0.06,-0.99,-1.2,-0.77,-0.76,-0.3,-1.22,0.22,1.8
MX000011028,71,1980,1.97,0.53,0.09,-0.13,-1,-1.7,-1.15,1.18,-0.24,0.37,0.35,0.34
MX000011028,71,1981,1.44,1.11,0.48,1.7,-0.6,-0.35,-0.75,0,-0.47,1.45,-0.03,1.42
MX000011028,71,1982,-0.32,1.04,0.09,0.47,0.91,-1.65,0.26,-1.65,-1.9,1.1,1.21,2.26
MX000011028,71,1983,0.85,0.53,0.48,-0.49,0.39,-1.71,1.03,-0.35,0.26,-0.15,1.5,0
MX000011028,71,1984,0.68,1.04,0.09,-0.49,-0.19,0.05,0.59,-0.22,-1.56,-0.56,-0.23,1.11
MX000011028,71,1985,-0.32,0.77,0.09,1.32,0.29,0.56,-0.82,-0.27,-0.32,0.07,0.51,-0.39
MX000011028,71,1986,-0.32,0.61,0.09,-0.02,0.47,2.78,0.16,-1.07,0.94,0.57,0.86,-0.39
MX000011028,71,1987,0.4,-0.17,0.09,0.21,-0.35,0.71,0.46,0.22,-0.24,-1.22,-0.23,-0.39
MX000011028,71,1988,-0.32,-0.17,1.4,-0.49,-1.23,-0.15,-0.03,0.54,-1.25,-0.9,-0.23,0.22
MX000011028,71,1989,-0.32,-0.17,0.09,-0.37,-0.93,-0.33,-1.02,0.76,0.14,-1.12,0.67,0.9
MX000011028,71,1990,0.85,0.87,0.62,-0.29,1.04,-0.72,-2.46,1.48,-0.08,0.7,-0.23,-0.39
MX000011028,71,1991,-0.06,-0.17,0.09,-0.49,-0.85,0.25,1.85,-0.26,-0.14,-0.55,0.11,1.01
MX000011028,71,1992,2.43,1.04,0.7,-0.49,0.59,-1.51,0.05,-0.84,-0.61,0.93,1.36,0.42
MX000011028,71,1993,0.48,-0.17,0.84,0.55,-1.19,0.39,0.08,-0.8,0.83,-0.85,-0.23,-0.39
MX000011028,71,1994,-0.32,-0.17,0.09,0.95,-1.17,0.79,-0.29,-0.5,-0.32,-0.5,-0.23,-0.39
