Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
US-DIV01806,71,1991,0.36,-1.23,0.64,-0.87,-1.22,-1.17,-0.62,-0.03,0.3,-0.54,-0.65,0.61
US-DIV01806,71,1992,-1.05,-0.31,0.52,-0.57,0.09,-0.58,0.73,-0.5,0.59,-0.58,0.93,0.62
US-DIV01806,71,1993,-0.34,0.01,2.67,1.49,-1.01,0.01,-0.84,0.13,0.79,0.08,0.89,0.68
US-DIV01806,71,1994,0.98,0.61,2.24,-0.55,-0.05,-0.88,0.77,0.9,-0.12,-1.25,0.15,-0.55
US-DIV01806,71,1995,0.8,-0.64,-1.25,-1.28,0.3,-0.08,-0.22,-0.95,0.02,1.42,0.8,-0.62
US-DIV01806,71,1996,1.89,-0.35,0.22,0.34,0.89,1.18,2.09,0.27,1.15,0.84,0.4,1.77
US-DIV01806,71,1997,-0.26,-0.49,0.93,-0.98,-1.05,-0.53,-1.37,-0.11,-0.23,-0.46,1.35,-0.65
US-DIV01806,71,1998,1.59,1.69,1.56,0.42,0.84,0.5,-0.67,-1.1,-0.94,-0.4,-1.58,-1.35
US-DIV01806,71,1999,1.63,0.15,0.13,-0.27,-1.26,-0.87,-1.3,0.51,2.09,-0.07,-0.71,-0.21
US-DIV01806,71,2000,0.14,-0.24,0.89,0.7,-0.33,0.4,0.94,0.09,0.83,-2.36,-0.86,-0.15
US-DIV01806,71,2001,0.02,-0.43,0.8,-1.06,0.21,0.46,-0.79,0.08,-0.13,-1.64,-1.22,-0.98
US-DIV01806,71,2002,-0.52,-1.98,0.19,-0.1,-0.09,-0.33,-0.76,-0.14,0.16,1.39,0.61,0.75
US-DIV01806,71,2003,-0.15,1.87,0.19,-0.44,1.35,1.52,0.46,0.52,1.6,0.89,0.83,0.77
US-DIV01806,71,2004,-0.88,-0.04,-0.84,1.21,0.26,0.76,1.17,0.31,0.94,-0.92,0.64,-0.1
US-DIV01806,71,2005,0.7,-0.71,0.66,0.44,-0.57,-0.46,1.77,-0.58,-2.53,2.2,-0.11,-0.11
US-DIV01806,71,2006,0.62,-0.34,-2.44,0.21,-1.06,2.01,-0.24,-3.72,0.91,0.8,1.33,-0.72
US-DIV01806,71,2007,-0.17,-0.18,0.3,0.85,-1.65,-0.25,-0.86,0.23,-1.7,0.85,-0.68,0.58
US-DIV01806,71,2008,-1.4,1.03,-0.34,1.04,1.3,0.07,0.29,-1.03,1.03,-0.79,-0.44,0.65
US-DIV01806,71,2009,-0.19,-1.92,-1.05,0.8,1.36,0.82,-0.01,1.19,0.15,1.2,0.22,1.61
US-DIV01806,71,2010,-0.26,0.71,0.4,-0.94,-0.35,-1.4,0.36,0.53,0.75,0.71,-0.58,-0.76
US-DIV01806,71,2011,-0.47,-0.08,1.13,1.34,-0.23,-0.94,-0.44,1.91,1.9,0.59,0.46,0.38
US-DIV01806,71,2012,-0.39,-0.77,-1.22,-0.79,0.18,0.11,0.28,0.4,0.15,2.03,-1.75,0.09
US-DIV01806,71,2013,0.88,-0.55,-0.65,-0.68,-0.21,1.46,0.45,0.1,-1.08,1.36,-0.2,1.02
US-DIV01806,71,2014,0.06,1.33,0.29,1.5,1.03,0.46,0.01,0.48,-0.53,0.29,0.1,-0.01
US-DIV01806,71,2015,0.43,-0.67,0.67,-0.28,-0.73,2.06,0.05,-0.99,0.31,0.3,-0.6,0.83
US-DIV01806,71,2016,0.42,1.3,-1.27,-1.26,0.8,0.26,0.93,-0.36,0.45,-1.6,-1.22,-0.12
US-DIV01806,71,2017,-0.01,-1.26,-0.17,0.21,0.83,-1.14,1.89,0.59,-0.59,0.3,-0.95,-1.48
US-DIV01806,71,2018,-0.66,1.42,-0.83,0.38,1.51,0.58,3.04,1.09,1.94,-99.99,-99.99,-99.99
US-DIV01807,71,1895,0.7,-1.1,-0.82,-0.18,-0.78,0.38,-0.74,-0.81,-1.32,-0.92,-0.49,-0.24
US-DIV01807,71,1896,-0.61,1.05,0.59,-1.25,-0.11,0.72,1.67,-1.75,0.67,-1,0.13,-1.61
US-DIV01807,71,1897,-0.68,1.89,-0.19,-0.51,0.55,-0.19,0.89,-0.33,-0.65,-0.93,1.34,0.33
US-DIV01807,71,1898,1.19,-0.93,0.84,-0.65,0.52,-1.71,-0.43,2.11,-1.21,1.7,0.07,0.14
US-DIV01807,71,1899,0.19,1.73,0.73,-1.53,0.68,0.23,-0.97,-0.22,0.72,-0.64,-0.26,-0.45
US-DIV01807,71,1900,-0.12,0.99,0.14,-1.63,-0.93,0.5,0.62,-0.67,-0.86,-0.28,0.83,-0.72
US-DIV01807,71,1901,-0.46,-1.67,0.43,1.36,1.38,0.32,0.3,1.64,-0.07,-1.67,-0.02,2.13
US-DIV01807,71,1902,0.68,0.9,0.71,0.02,-1.42,0.19,-0.16,-1.89,-0.55,0.62,-0.06,1.19
US-DIV01807,71,1903,1.11,1.21,0.17,0.41,-0.53,1.36,1.56,1.02,-0.59,0.22,-1.4,-1.72
US-DIV01807,71,1904,0.07,-0.87,-1.01,-0.73,-0.5,0.66,0.43,-0.5,-0.09,-0.47,-1.71,-0.31
US-DIV01807,71,1905,0.29,-0.85,0,-1.02,-0.97,0.93,1.81,0.91,-0.43,0.61,-0.91,0.22
US-DIV01807,71,1906,0.06,-0.94,0.52,-0.4,-0.85,0.95,-0.04,2.42,-1.43,0.71,-1.61,0.68
US-DIV01807,71,1907,1.14,-0.1,0.39,-0.34,0.05,1.33,0.32,0.34,1.04,-0.82,0.84,0.38
US-DIV01807,71,1908,0.8,1.22,0.34,-0.46,1.96,-1.03,0.68,-0.17,-1.01,-0.51,-1.77,-1.02
US-DIV01807,71,1909,0.05,0.78,-0.97,0.74,-0.74,0.56,-2.1,0.77,-0.71,0.11,-2.12,-0.02
US-DIV01807,71,1910,1.27,0.3,-2.25,0.71,-0.72,1.37,-1.02,-2.12,-0.13,-0.8,-1.3,-0.77
US-DIV01807,71,1911,1.37,-0.61,-0.86,-0.12,-1.73,0.82,-0.68,3.11,0.79,0.39,-0.3,0.4
US-DIV01807,71,1912,-0.56,0.01,1.55,-0.3,-0.13,0.42,1.46,-0.32,1.39,-1.31,-0.57,0.26
US-DIV01807,71,1913,0.3,-1.15,0.78,-0.32,0.62,-1.09,-0.1,-0.65,-0.04,1.35,-0.02,-0.28
US-DIV01807,71,1914,1.14,0.29,-1.13,0.58,-1.15,0.4,-0.08,0.28,-1.66,-0.37,-0.8,0.79
US-DIV01807,71,1915,2,1.13,-1.79,-1.55,0.29,1.03,-0.13,2.27,0,0.36,-0.75,0.4
US-DIV01807,71,1916,-0.39,0.4,1.23,0.11,-0.79,1.61,1.26,-0.3,0.29,-0.48,-1.09,-0.3
US-DIV01807,71,1917,0.81,0.07,0.73,-0.39,-0.47,-0.2,0.65,0.81,-0.18,1.09,-2.12,-1.31
US-DIV01807,71,1918,1.15,-0.32,-0.8,1.44,-0.15,-0.56,0.09,0.49,0.16,-0.33,-1.01,0.92
US-DIV01807,71,1919,0.09,-0.34,-0.34,-0.85,0.44,0.3,1.73,0.23,-0.31,0.44,0.42,-0.53
US-DIV01807,71,1920,-0.28,0.47,-0.92,0.77,-1.21,0.74,0.29,1.23,0,-1.2,0.56,-0.23
US-DIV01807,71,1921,-0.74,-0.08,-1.12,-0.59,0.97,-0.53,0.52,1.02,1.12,-1.16,0.68,-0.15
US-DIV01807,71,1922,0,-0.04,0.09,-1.34,-0.25,0.15,0.37,-0.66,-0.86,-0.59,-2.14,0.22
US-DIV01807,71,1923,0.76,0.1,-0.78,0.03,-1.24,-0.11,0.71,0.36,0.08,-0.79,0.02,0.62
US-DIV01807,71,1924,1.12,0.47,1.17,0.09,1.65,0.85,-0.21,-0.66,0.99,-1.82,-0.75,-1.16
US-DIV01807,71,1925,0.98,-0.56,-0.84,-0.44,-0.98,-0.49,0.2,-1.39,-0.66,1.64,0.3,-1.09
US-DIV01807,71,1926,0.45,1.14,-1.2,-1.41,-1.56,-0.78,0.72,1.85,1.23,0.36,1.18,-0.19
US-DIV01807,71,1927,-0.75,1.23,-1.32,1.09,-0.29,0.29,0.04,0.08,-1.36,1.98,0,-0.25
US-DIV01807,71,1928,-0.79,-0.15,-0.16,1.7,-1.47,2.18,0.86,1.05,0.46,-1.07,-0.58,-1.31
US-DIV01807,71,1929,0.04,0.37,-0.7,1.62,0.14,0.18,-1.67,-0.75,0.18,1.74,0.18,-0.73
US-DIV01807,71,1930,-1.17,-0.63,-0.84,-0.61,-1.65,0.18,-2.87,-2.21,-1.09,-2.07,-1.74,0.33
US-DIV01807,71,1931,-1.16,-0.47,0.22,0.05,0.76,-0.79,1.49,0.7,0.19,-1.3,-1.98,-0.24
US-DIV01807,71,1932,0.92,-0.1,0.91,-1.28,1.11,-0.27,-0.31,-1.03,-1.37,1.52,1.17,-0.71
US-DIV01807,71,1933,0.14,-0.37,1.2,0.99,0.78,-0.57,0.4,1.76,0.38,-0.47,-1.52,-0.26
US-DIV01807,71,1934,-0.09,-1.24,-0.65,-0.55,-0.86,-0.3,-0.33,0.89,1.48,-1.25,0.46,-0.15
US-DIV01807,71,1935,1.09,-0.3,-0.77,-0.59,-0.31,0.13,0.03,0.14,0.7,0,0.15,-0.13
US-DIV01807,71,1936,1.37,0.68,3,-0.32,-1.56,0.37,0.22,0.6,-1.17,0.76,-1.32,1.32
US-DIV01807,71,1937,2.1,0.66,-1.5,1.59,-0.82,0.61,-0.77,1.71,-0.61,2.09,-0.83,-1.16
US-DIV01807,71,1938,-0.86,-0.86,-0.58,-1.38,0.36,-0.29,1.01,-0.34,0.38,-0.88,0.04,0.21
US-DIV01807,71,1939,0.48,1.18,-0.48,0.63,-1.61,1.32,0.58,-1.24,-0.05,0.74,-0.6,-0.76
US-DIV01807,71,1940,-1.03,0.23,0.12,0.82,0.29,0.06,0,1.46,0.54,-0.26,1.31,-0.29
US-DIV01807,71,1941,0.12,-1.81,-1.19,-0.73,-0.84,0.69,0.9,0.4,-2.02,-1.1,0.02,0.24
US-DIV01807,71,1942,-0.64,-0.34,0.65,-1.39,1.04,0.73,0.4,1.62,0.09,1.83,-0.28,0.85
US-DIV01807,71,1943,0.53,-1.23,-0.57,0.01,0.5,-0.84,-0.6,-1.96,-3.72,0.52,-0.34,-1.44
US-DIV01807,71,1944,0.19,0,1.18,0.19,-0.47,-0.64,-0.87,-1.09,0.38,0.7,-0.5,0.48
US-DIV01807,71,1945,0.06,0.1,-0.84,0.45,0,-0.21,1.17,0.96,1.56,-1.36,1.22,-0.19
US-DIV01807,71,1946,-0.91,-0.05,-0.71,-2.51,0.93,0.89,-1.12,0.95,0.3,0.34,-1.84,-0.6
US-DIV01807,71,1947,0.52,-0.77,-1.47,-1.06,0.3,0,0.83,1.12,-0.72,-1.15,0.83,-1.68
US-DIV01807,71,1948,0.68,-0.62,0.16,1.06,0.32,0.49,-0.41,0.6,0.12,0.65,0.95,1.32
US-DIV01807,71,1949,1.51,0,-1.69,-0.47,-0.11,0.11,2.04,0.91,-0.35,0.15,-0.97,-0.15
US-DIV01807,71,1950,-0.24,0.6,0.11,-1.14,0.53,-0.87,-0.08,-0.29,1.36,0.17,0.84,0.35
US-DIV01807,71,1951,0.43,0.84,0.43,0.34,-0.86,1.8,-0.62,-1.72,-0.9,-1.19,0.86,1.01
US-DIV01807,71,1952,1.12,-0.53,0.93,1.67,0.61,0.13,-0.91,0.25,0.83,-0.89,1.71,-0.33
US-DIV01807,71,1953,1.3,-0.02,1.2,0.05,1.17,-1.33,-0.21,-0.79,-0.42,-1.17,-0.94,0.04
US-DIV01807,71,1954,-0.97,-0.85,0.63,-0.79,-0.54,-0.18,-0.44,1.86,-0.49,1.45,-0.3,0.31
US-DIV01807,71,1955,-2.94,0.16,1.64,-0.26,-1.01,0.93,-0.93,2.68,-0.66,-0.04,-0.85,-2.14
US-DIV01807,71,1956,-0.17,1.39,0.22,-0.22,-0.34,-0.01,1.81,0.9,0.47,0.41,-0.91,0.63
US-DIV01807,71,1957,0.1,0.64,-1.14,0.47,-1.15,0.33,-1.07,-2.77,0.01,0.56,-0.49,0.78
US-DIV01807,71,1958,0.72,0,0.31,0.29,0.31,0.33,0.65,0.65,0.01,-0.84,-0.34,-1.7
US-DIV01807,71,1959,-0.04,-0.4,-0.74,0.32,-0.48,-0.63,0.62,0.39,-1.53,1.17,-0.3,-0.18
US-DIV01807,71,1960,0.01,0.9,-0.74,-0.69,1.72,0.12,0.1,0.54,0.3,-1.15,-0.91,-0.81
US-DIV01807,71,1961,0.23,1.18,0.84,1.15,-0.8,0.32,0.24,-0.57,-0.58,-0.82,0.09,0.13
US-DIV01807,71,1962,-0.41,1.27,0.59,0.08,-0.25,-0.85,-0.43,-1.32,0.17,-0.07,0.62,-0.24
US-DIV01807,71,1963,-1.04,-0.63,1.51,-1.09,-1.37,0.54,-0.83,-0.45,-0.72,-2.28,1.36,-0.73
US-DIV01807,71,1964,0.74,0.83,-0.58,1.56,-2,-0.47,-0.13,-0.85,0.34,-1.09,-0.47,-0.22
US-DIV01807,71,1965,0.51,0.7,0.93,-0.47,-1.51,-1.35,-1.42,0.28,-0.29,0.2,-1.53,-1.87
US-DIV01807,71,1966,0.87,0.95,-1.57,0.7,-1.15,-2.51,-1.37,-1.37,1.47,-0.41,-0.08,-0.55
US-DIV01807,71,1967,-0.94,-0.62,1.3,-0.65,0.59,-0.68,1.23,0.76,0.03,0.27,-0.72,1.05
US-DIV01807,71,1968,-0.17,-2.04,0.4,-1.84,1.29,-0.23,-2.29,-0.24,0.12,-0.12,0.82,-0.73
US-DIV01807,71,1969,-1.16,-1.02,-1.21,-1.16,-1.29,-0.68,1.43,0.71,-0.19,-0.84,-0.07,1.73
US-DIV01807,71,1970,-1.64,-0.07,0.52,1.01,-0.8,1.3,1.47,-0.7,-0.01,0.49,0.86,0.63
US-DIV01807,71,1971,0.99,1.1,-1.22,-1.95,0.96,-0.63,-0.53,0.87,0.87,0.51,0.45,-1.27
US-DIV01807,71,1972,-0.1,1.62,-0.54,0.9,0.81,2.56,-0.98,-0.13,-0.71,0.02,1.68,1.77
US-DIV01807,71,1973,-0.04,0.39,-0.85,1.65,0.13,0.28,-1.35,1.19,0.45,0.78,-0.98,1.22
US-DIV01807,71,1974,0.66,-1.06,-0.16,-0.19,0,1.09,-0.95,-0.29,0.44,-0.97,-0.63,1.5
US-DIV01807,71,1975,0.64,0.37,0.82,0.25,0.36,1.25,-0.64,1.03,1.92,0.54,-0.47,-0.41
US-DIV01807,71,1976,0.66,-1.18,-0.83,-1.11,-0.53,0.48,0.12,-0.09,0.65,2.78,-1.81,-0.92
US-DIV01807,71,1977,-1.22,-1.47,1.14,0.29,-1.64,-0.28,0.39,0.13,-0.6,0.62,1.13,0.47
US-DIV01807,71,1978,2.02,-1.52,-0.51,-1.16,1.06,0.07,1.18,1.58,-0.92,-0.76,-0.15,0.83
US-DIV01807,71,1979,2.14,1.41,-0.75,0,0.31,-0.59,1.09,0.95,1.34,1.29,0.1,-0.92
US-DIV01807,71,1980,-0.76,-1.21,0.82,0.78,0.21,-0.27,0.8,-0.3,-0.84,-0.12,0.44,-1.66
US-DIV01807,71,1981,-2.94,1.19,-1.4,0.64,0.04,0.73,0.62,-0.83,0.32,0.63,-1.61,-0.7
US-DIV01807,71,1982,0.71,0.55,-0.17,-0.11,-0.92,1.07,0.04,-1.42,-0.49,-0.99,0.11,-0.87
US-DIV01807,71,1983,-1.05,0.06,0.09,1.73,0.55,0.33,-2.42,-0.76,-0.52,1.27,0.92,1.33
US-DIV01807,71,1984,-1.09,1.7,1.33,0.99,-0.11,-0.62,0.65,1.69,-1.09,0.05,0.7,-0.62
US-DIV01807,71,1985,-1,0.39,-0.25,-2.21,0.75,-0.94,0.58,0.49,-1.85,0.78,2.69,-1.02
US-DIV01807,71,1986,-1.13,1.35,-0.77,-0.45,-0.84,-0.96,0.02,-0.48,-1.88,-0.07,1.31,0.69
US-DIV01807,71,1987,0.63,-0.89,-0.99,1.28,-0.6,-0.4,-1.04,-1.32,1.3,-0.76,0.39,-0.38
US-DIV01807,71,1988,-0.04,-0.64,-1.38,-0.31,1.8,-1.88,-0.14,1.13,0.21,-0.97,0.7,-1.32
US-DIV01807,71,1989,-0.04,-0.05,0.82,-1.44,1.94,1.05,1.49,-2.12,-0.33,0.71,-0.01,-1.31
US-DIV01807,71,1990,0.52,-0.56,-1.47,-0.73,1.07,-1.61,1.2,0.85,0.05,1.84,-1.2,1.63
US-DIV01807,71,1991,0.38,-0.74,0.55,-0.47,-1.12,-1.93,-1.33,-0.58,-0.18,-0.75,-0.27,0.66
US-DIV01807,71,1992,-1.02,-0.17,0.43,-0.04,-0.01,-0.59,1.23,-0.45,0.32,-1.49,0.62,1.37
US-DIV01807,71,1993,-0.57,0.06,2.5,2.03,-1.43,-0.11,-0.67,-0.36,1.28,-0.03,1.07,0.56
US-DIV01807,71,1994,1.12,1.27,1.93,-0.2,-0.02,-1.11,0.6,1.63,-0.3,-1.32,0.8,-0.22
US-DIV01807,71,1995,0.78,-0.7,-1.73,-1.01,0.15,1.03,-0.15,-0.72,-0.7,1.37,0.7,-0.35
US-DIV01807,71,1996,2.54,-0.15,0.67,-0.4,1.46,0.91,2.18,0.67,1.97,0.41,0.38,1.18
US-DIV01807,71,1997,-0.6,-0.61,0.75,-1.82,-0.91,-0.25,-0.48,-0.22,0.44,-0.82,2.15,-0.34
US-DIV01807,71,1998,1.6,2.06,0.58,1.02,0.35,0.85,-0.54,-0.89,-0.85,-0.88,-2.42,-1.6
US-DIV01807,71,1999,1.52,-0.46,0.13,0.46,-1.26,-1.07,-1.1,-0.02,1.33,-0.17,-0.52,-0.41
US-DIV01807,71,2000,-0.62,0.28,-0.11,0.14,0,0.74,0.73,0.73,0.9,-1.55,-0.44,-0.57
US-DIV01807,71,2001,-0.35,-1.07,0.26,-0.63,-0.33,0.56,-0.26,-0.24,-0.41,-1.37,-1.12,-0.77
US-DIV01807,71,2002,-0.57,-1.99,0.23,0.47,0.23,-0.34,-0.03,-0.32,0.59,1.13,0.39,0.42
US-DIV01807,71,2003,-0.02,1.72,-0.32,-0.15,1.75,1.63,0.71,0.96,1.88,0.19,0.84,0.61
US-DIV01807,71,2004,-0.1,0.53,-0.72,1.37,0.35,0.35,0.47,0.17,1.86,-0.5,0.49,-0.18
US-DIV01807,71,2005,0.66,-0.59,0.85,-0.28,-0.73,-1.16,0.98,-0.19,-3.72,1.39,0.68,-0.65
US-DIV01807,71,2006,0.74,-0.73,-2.16,0.11,-0.76,1.59,-0.15,-1.85,0.75,0.65,0.66,-0.56
US-DIV01807,71,2007,-0.74,-0.24,0.14,0.28,-1.52,-0.04,-0.88,1.28,-1.02,0.32,-0.52,1.03
US-DIV01807,71,2008,-0.69,0.3,-0.04,1.11,0.98,0.27,0.58,-0.01,0.26,-1.14,-0.53,1.5
US-DIV01807,71,2009,-0.08,-1.59,-1.28,0.47,0.86,0.8,0.01,-0.13,-0.77,0.85,-0.66,1.73
US-DIV01807,71,2010,0.43,0.47,0.77,-1.32,0.31,-1.15,-0.96,-1.04,0.31,0.06,0.25,-0.21
US-DIV01807,71,2011,-0.93,0.38,1.21,2.12,1.08,-0.9,-1,0.8,1.82,0.95,0.68,0.25
US-DIV01807,71,2012,0.1,-0.59,-0.43,-0.93,1.02,-0.6,0.62,0.61,0.58,1.33,-1.98,0.49
US-DIV01807,71,2013,0.5,-0.64,-0.99,-0.51,-0.3,0.39,0.13,0.84,-0.85,0.95,-0.42,1.15
US-DIV01807,71,2014,-1.22,0.96,-0.87,0.09,0.81,0.73,0.8,0.07,-1.23,0.62,-0.45,0.03
US-DIV01807,71,2015,-0.32,-1.29,-0.48,0.37,-0.46,1.83,-0.53,-0.44,0.49,0.22,-0.65,0.14
US-DIV01807,71,2016,0.08,0.5,-1.18,-1.3,0.84,0.46,0.29,-0.46,0.56,-0.69,-1.7,0.11
US-DIV01807,71,2017,0.92,-0.72,0.09,0.13,1.48,-0.19,2.04,-0.19,-0.97,1.3,-0.69,-1.44
US-DIV01807,71,2018,-0.11,1.43,-0.92,0.73,1.58,1.89,1.72,1.96,2.75,-99.99,-99.99,-99.99
US-DIV01808,71,1895,0.11,-1.61,-0.38,-0.29,-1.87,-0.15,-0.26,-1.33,-3.72,-1.3,-0.85,-0.47
US-DIV01808,71,1896,-1.25,0.29,0.38,-1.37,-0.34,0.58,2.5,-1.97,1.19,-0.58,0.33,-1.72
US-DIV01808,71,1897,-0.81,2.05,-0.18,-0.42,0.03,-0.62,0.38,-0.43,-0.84,-1.65,1.48,0.73
US-DIV01808,71,1898,1.62,-1.21,1.2,-0.29,0.06,-1.03,0.28,1.74,-1.11,1.27,-0.19,-0.26
US-DIV01808,71,1899,0.31,1.01,0.9,-1.48,0.83,0.59,0.03,-1.66,0.64,-0.95,-0.21,-0.51
US-DIV01808,71,1900,-0.86,0.6,-0.13,-1.91,-1.42,0.81,0.24,-1,-1.72,-0.31,1.42,-0.86
US-DIV01808,71,1901,-0.54,-2.01,-0.11,1.41,1.54,0.09,-0.47,0.81,-0.28,-2.06,-0.21,1.78
US-DIV01808,71,1902,-0.03,0.32,0.52,0.1,-0.92,-0.04,0.02,-1.72,-0.35,0.25,-0.27,1.31
US-DIV01808,71,1903,0.34,1.64,-0.12,-0.2,-0.83,1.25,0.53,-0.22,-0.95,-0.14,-0.81,-1.71
US-DIV01808,71,1904,-0.6,-0.78,-0.74,-0.84,-0.7,-0.26,0.07,-1.32,-0.38,-0.84,-2.58,-0.13
US-DIV01808,71,1905,-0.21,-0.61,0.17,-1.13,-0.64,0.66,1.45,0.38,-0.56,0.82,-0.15,-0.03
US-DIV01808,71,1906,0.21,-1.7,0.8,-0.07,-1.31,0.44,-0.54,1.38,-0.09,-0.19,-1.3,1.35
US-DIV01808,71,1907,2.54,-0.27,0.89,-0.72,-0.01,1.3,1.03,0.08,0.84,-0.28,0.83,-0.04
US-DIV01808,71,1908,0.07,1.06,1.27,-0.11,2.57,-1.12,0.67,-0.45,-3.72,-1.48,-2.02,-0.69
US-DIV01808,71,1909,-0.17,0.55,-0.83,0.83,-0.89,1.22,-1.41,0.63,-0.12,0.57,-2.05,-0.27
US-DIV01808,71,1910,1.92,-0.15,-2.72,-0.44,-0.79,1.54,-1.01,-3.04,0.27,-1.05,-0.63,-0.7
US-DIV01808,71,1911,2.22,-0.77,-0.61,0,-1.87,1.54,-1.86,2.55,1.12,0.98,-0.4,0.16
US-DIV01808,71,1912,-0.89,-0.27,1.41,-0.42,-0.66,0.88,1.77,-0.2,1.36,-1.1,-0.77,-0.26
US-DIV01808,71,1913,1.19,-1.36,-0.36,-0.71,1.49,-0.38,0.54,-0.94,0.1,1.56,0.96,-0.57
US-DIV01808,71,1914,0.09,0.17,-0.75,0.69,-1.69,0.45,-0.22,0.38,-1.61,-0.11,-1.07,1.01
US-DIV01808,71,1915,1.18,0.4,-1.84,-1.49,0.43,-0.05,-0.14,1.13,-0.23,0.52,-0.18,0.53
US-DIV01808,71,1916,0.5,0.46,0.94,-0.37,-0.98,0.88,-0.32,-0.13,0.44,-0.24,-0.81,-0.48
US-DIV01808,71,1917,1.19,-0.14,1,-1.03,-0.26,-0.53,-0.05,0.09,0.02,0.16,-2.4,-1.97
US-DIV01808,71,1918,0.64,0.71,-0.55,0.93,0.11,-0.31,-0.24,0.03,0.03,-0.2,-0.77,0.78
US-DIV01808,71,1919,-0.39,-0.75,-1.18,-1.65,-0.07,0.08,0.94,0.14,-0.33,1.05,0.37,0.02
US-DIV01808,71,1920,-0.36,-0.02,-0.82,0.71,-1.46,1.13,0.33,0.92,-0.19,-0.77,0.48,-0.35
US-DIV01808,71,1921,0,-0.14,-0.9,-1.16,0.84,0,0.58,0.72,1.29,-0.42,1.56,0.49
US-DIV01808,71,1922,-0.17,-0.08,0.32,-0.7,-0.8,-0.58,-0.72,-0.57,-1.15,-0.61,-2.02,0.9
US-DIV01808,71,1923,1.03,0.72,-0.99,0.06,-1.48,0.99,-0.21,-0.16,-0.14,-1.44,0.6,1.1
US-DIV01808,71,1924,0.98,0.56,1.11,-0.11,1.98,0.82,0.23,-0.78,0.94,-2.13,-0.76,-1.1
US-DIV01808,71,1925,0.69,-0.9,-0.71,-0.61,-0.84,0.1,0.08,-1.09,-0.4,2.2,0.88,-1.37
US-DIV01808,71,1926,0.19,1.33,-0.57,-1.33,-1.85,-0.55,0.78,2.25,1.24,0.7,0.35,0.89
US-DIV01808,71,1927,0.23,1.83,-1.12,1.39,-0.43,0.38,-0.39,0.35,-2.34,1.43,0.63,0.37
US-DIV01808,71,1928,-0.8,-0.18,0.51,1.54,-1.26,1.72,0.66,0.37,-0.21,-0.99,0.54,-1.06
US-DIV01808,71,1929,-0.01,-0.05,-0.63,1.95,0.58,-0.31,-2.02,-0.09,-0.15,1.83,0.63,-0.56
US-DIV01808,71,1930,-1.42,-0.44,-1.15,-0.8,-1.51,0,-3.56,-1.55,-1.44,-2.05,-1.62,-0.08
US-DIV01808,71,1931,-1.43,-0.52,-0.27,0.04,1.14,-0.82,0.08,0.87,0.96,-0.87,-0.98,0.43
US-DIV01808,71,1932,0.63,0.04,1.29,-1.96,0.17,0.43,0.23,-0.64,-1.68,0.82,0.31,-0.76
US-DIV01808,71,1933,-0.32,-0.39,1.68,0.91,1.4,-0.56,0.22,1.07,0.2,-0.95,-0.46,0.48
US-DIV01808,71,1934,0.72,-1.5,-0.64,-0.66,-1.55,-0.13,0.03,0.88,1.28,-1.01,0.56,-0.79
US-DIV01808,71,1935,1.62,-0.67,-0.35,-0.51,0.28,0.56,0.26,0.99,0.91,-0.25,-0.38,0.27
US-DIV01808,71,1936,1.08,0.16,2.34,-0.14,-1.78,-0.32,0.75,-0.28,-1.1,0.8,-0.59,0.49
US-DIV01808,71,1937,3.13,-0.01,-0.95,0.93,-0.31,-0.11,-0.64,0.98,-1.08,2.29,-1.44,-0.47
US-DIV01808,71,1938,-1.14,-0.43,-0.28,-0.95,0.83,0.03,1.13,-1.66,0.09,-1.4,0.2,-1.02
US-DIV01808,71,1939,0.55,1.31,-0.01,1.04,-1.41,2.21,0.58,-1.32,0.09,0.3,-1.27,-0.69
US-DIV01808,71,1940,-1.27,-0.05,-0.22,1.47,0.3,0.78,-0.64,0.86,0.43,-0.85,0.81,-0.74
US-DIV01808,71,1941,-0.17,-1.71,-1.24,-1.37,-1.05,1.96,1.3,0.93,-2.01,-0.02,-0.09,-0.8
US-DIV01808,71,1942,-0.94,-0.53,-0.06,-0.65,0.97,0.25,-1.02,1.52,0.35,1.28,0.29,1.08
US-DIV01808,71,1943,0.53,-1.03,-0.67,0.13,-0.21,-1.35,0.69,-0.02,-3.72,-0.33,-0.37,-1.53
US-DIV01808,71,1944,-0.49,0.68,1.27,0.63,-0.04,0.25,-0.78,-1.11,0.57,0.9,-0.4,1.19
US-DIV01808,71,1945,-0.48,0.88,0.28,-0.28,0.09,-0.57,0.82,0.69,2.16,-0.88,1.46,-0.82
US-DIV01808,71,1946,-0.93,-0.02,-0.61,-1.78,0.38,1.29,-2.66,-0.63,-0.23,0.07,-1.34,-0.33
US-DIV01808,71,1947,0.49,-0.58,-1.28,-1.25,-0.21,-0.38,0.77,0.61,-0.11,-1.3,1.11,-1.39
US-DIV01808,71,1948,0.61,0.2,0.3,1.41,0.63,0.89,1.03,-0.02,0.26,0,0.8,1.51
US-DIV01808,71,1949,1.72,0.07,-1.28,-0.78,-0.59,0.59,1.04,0.72,-0.7,0.1,-0.13,-0.14
US-DIV01808,71,1950,1.13,0.63,0.42,-0.83,0.3,0.06,0.14,-0.99,1.55,0,0.71,-0.19
